748994,西甲,巴利亚,巴伦西,2019-05-18 22:15,0,2,0.2702702702702703,0.2972972972972973,0.43243243243243246,0.8648648648648649,1.3243243243243243,-0.4594594594594595,1.1081081081081081,2.772588722239781,0.28,0.3783783783783784,0.43243243243243246,0.1891891891891892,1.3243243243243243,0.9459459459459459,0.3783783783783784,1.5675675675675675,1.3862943611198906,0.38,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.8888888888888888,1.3333333333333333,-0.4444444444444444,1.1111111111111112,2.8903717578961645,0.28,0.3684210526315789,0.5263157894736842,0.10526315789473684,1.263157894736842,0.631578947368421,0.631578947368421,1.631578947368421,2.1972245773362196,0.37,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.8421052631578947,1.3157894736842106,-0.47368421052631576,1.105263157894737,2.0794415416798357,0.27,0.3888888888888889,0.3333333333333333,0.2777777777777778,1.3888888888888888,1.2777777777777777,0.1111111111111111,1.5,1.3862943611198906,0.39,0.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.3,0.3,1.1,1.1,0.6,0.0,0.4,2.4,1.7,0.3,0.4,0.3,0.9,1.3,0.5,0.2,0.3,2.0,1.6,3.10,3.70,2.20,8.00,5.00,1.38,30.80,25.80,43.40,11.91,19.05,69.04,95.47,95.27,0.39,0.72,1.50,1.00,0.98,0.94,2.74,3.62,2.15,6.26,4.30,1.40,32.99,24.97,42.04,14.44,21.02,64.55,90.39,90.37,0.34,0.71,1.46,0.78,0.84,0.95,3.00,3.50,2.25,7.50,4.75,1.40,31.34,26.87,41.79,12.60,19.90,67.50,94.03,94.50,0.37,0.68,1.53,0.94,0.93,0.95
748993,西甲,皇马,贝蒂斯,2019-05-19 18:00,0,2,0.5675675675675675,0.13513513513513514,0.2972972972972973,1.7027027027027026,1.1891891891891893,0.5135135135135135,1.837837837837838,1.0986122886681098,0.57,0.35135135135135137,0.21621621621621623,0.43243243243243246,1.135135135135135,1.4054054054054055,-0.2702702702702703,1.2702702702702702,2.3978952727983707,0.36,0.7222222222222222,0.05555555555555555,0.2222222222222222,1.7777777777777777,0.7222222222222222,1.0555555555555556,2.2222222222222223,1.0986122886681098,0.73,0.42105263157894735,0.2631578947368421,0.3157894736842105,1.3157894736842106,1.368421052631579,-0.05263157894736842,1.5263157894736843,2.5649493574615367,0.43,0.42105263157894735,0.21052631578947367,0.3684210526315789,1.631578947368421,1.631578947368421,0.0,1.4736842105263157,1.3862943611198906,0.43,0.2777777777777778,0.16666666666666666,0.5555555555555556,0.9444444444444444,1.4444444444444444,-0.5,1.0,2.5649493574615367,0.28,0.6666666666666666,0.16666666666666666,0.16666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.2,0.3,1.6,1.2,0.2,0.2,0.6,1.1,2.0,0.6,0.0,0.4,1.8,1.5,0.2,0.2,0.6,1.0,1.8,1.67,4.20,4.75,1.32,5.80,8.50,57.17,22.73,20.10,72.31,16.46,11.23,95.47,95.45,1.17,0.70,0.62,0.93,0.96,1.12,1.61,4.35,3.91,1.32,5.20,6.40,56.12,20.77,23.11,68.49,17.39,14.13,90.35,90.41,1.13,0.72,0.51,0.93,0.86,0.84,1.67,4.20,4.40,1.33,5.75,8.50,56.27,22.37,21.36,72.06,16.67,11.27,93.97,95.84,1.17,0.70,0.58,0.93,0.95,1.12
748992,西甲,埃瓦尔,巴萨,2019-05-19 22:15,2,2,0.2972972972972973,0.35135135135135137,0.35135135135135137,1.1891891891891893,1.2972972972972974,-0.10810810810810811,1.2432432432432432,2.4849066497880004,0.3,0.7027027027027027,0.21621621621621623,0.08108108108108109,2.3783783783783785,0.918918918918919,1.4594594594594594,2.324324324324324,0.0,0.71,0.5,0.2777777777777778,0.2222222222222222,1.6111111111111112,1.0555555555555556,0.5555555555555556,1.7777777777777777,2.0794415416798357,0.5,0.7894736842105263,0.15789473684210525,0.05263157894736842,2.6842105263157894,0.8947368421052632,1.7894736842105263,2.526315789473684,0.0,0.79,0.10526315789473684,0.42105263157894735,0.47368421052631576,0.7894736842105263,1.5263157894736843,-0.7368421052631579,0.7368421052631579,2.833213344056216,0.11,0.6111111111111112,0.2777777777777778,0.1111111111111111,2.0555555555555554,0.9444444444444444,1.1111111111111112,2.111111111111111,0.0,0.62,0.0,0.0,1.0,0.5,3.8333333333333335,0.8333333333333334,0.16666666666666666,0.3,0.3,0.4,1.1,1.3,0.7,0.1,0.2,1.4,0.7,0.5,0.3,0.2,1.4,0.7,0.6,0.2,0.2,1.9,1.3,3.25,3.90,2.05,5.00,4.40,1.60,29.25,24.38,46.37,19.01,21.60,59.40,95.07,95.03,0.67,0.86,1.17,1.03,0.98,0.92,2.97,3.80,1.98,4.52,4.20,1.55,30.47,23.82,45.71,20.03,21.56,58.41,90.51,90.54,0.61,0.84,1.13,0.93,0.93,0.89,3.25,3.70,2.05,5.00,4.20,1.62,28.87,25.36,45.77,18.95,22.56,58.49,93.83,94.75,0.67,0.82,1.17,1.03,0.93,0.93
748991,西甲,莱万特,马竞技,2019-05-18 19:00,2,2,0.2972972972972973,0.2702702702702703,0.43243243243243246,1.5405405405405406,1.7297297297297298,-0.1891891891891892,1.162162162162162,2.70805020110221,0.3,0.5945945945945946,0.24324324324324326,0.16216216216216217,1.4324324324324325,0.7297297297297297,0.7027027027027027,2.027027027027027,0.6931471805599453,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.7777777777777777,1.7777777777777777,0.0,1.3333333333333333,2.70805020110221,0.34,0.7894736842105263,0.15789473684210525,0.05263157894736842,1.6842105263157894,0.5263157894736842,1.1578947368421053,2.526315789473684,0.6931471805599453,0.79,0.2631578947368421,0.21052631578947367,0.5263157894736842,1.3157894736842106,1.6842105263157894,-0.3684210526315789,1.0,2.4849066497880004,0.27,0.3888888888888889,0.3333333333333333,0.2777777777777778,1.1666666666666667,0.9444444444444444,0.2222222222222222,1.5,1.0986122886681098,0.39,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,2.1666666666666665,0.6666666666666666,0.3333333333333333,0.3,0.4,0.3,2.0,1.6,0.6,0.1,0.3,1.4,1.0,0.4,0.4,0.2,1.9,1.2,0.5,0.0,0.5,1.1,1.1,3.10,3.50,2.25,4.33,4.00,1.75,30.64,27.14,42.22,21.95,23.76,54.30,94.99,95.02,0.73,0.84,1.18,1.02,0.96,0.92,2.72,3.47,2.23,3.80,3.70,1.75,33.29,26.10,40.61,23.82,24.46,51.72,90.56,90.51,0.64,0.83,1.17,0.89,0.89,0.92,3.00,3.40,2.30,4.20,4.00,1.75,31.38,27.69,40.93,22.47,23.60,53.93,94.14,94.38,0.70,0.81,1.21,0.99,0.96,0.92
748990,西甲,塞维利,毕尔巴,2019-05-18 22:15,2,0,0.43243243243243246,0.21621621621621623,0.35135135135135137,1.6216216216216217,1.2702702702702702,0.35135135135135137,1.5135135135135136,1.791759469228055,0.44,0.35135135135135137,0.3783783783783784,0.2702702702702703,1.1081081081081081,1.162162162162162,-0.05405405405405406,1.4324324324324325,1.9459101490553132,0.36,0.6111111111111112,0.16666666666666666,0.2222222222222222,2.0555555555555554,1.1111111111111112,0.9444444444444444,2.0,1.3862943611198906,0.62,0.47368421052631576,0.42105263157894735,0.10526315789473684,1.368421052631579,1.0,0.3684210526315789,1.8421052631578947,1.791759469228055,0.48,0.2631578947368421,0.2631578947368421,0.47368421052631576,1.2105263157894737,1.4210526315789473,-0.21052631578947367,1.0526315789473684,2.302585092994046,0.27,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.8333333333333334,1.3333333333333333,-0.5,1.0,2.6390573296152584,0.23,0.5,0.0,0.5,1.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.5,0.1,0.4,1.5,1.1,0.5,0.2,0.3,1.6,1.5,0.6,0.1,0.3,2.3,1.4,0.4,0.1,0.5,0.7,1.1,1.57,4.40,5.25,2.10,3.20,3.90,60.39,21.55,18.06,45.56,29.90,24.53,94.81,95.68,0.72,1.31,1.30,0.96,0.95,0.97,1.42,4.40,5.72,2.05,3.10,3.40,63.65,20.54,15.80,44.17,29.21,26.63,90.39,90.54,0.65,1.31,1.42,0.93,0.92,0.84,1.44,4.40,6.50,2.05,3.25,3.60,64.57,21.13,14.30,45.45,28.67,25.88,92.97,93.17,0.66,1.31,1.61,0.93,0.96,0.89
748989,西甲,韦斯卡,莱加内,2019-05-19 02:45,2,1,0.16216216216216217,0.32432432432432434,0.5135135135135135,1.1081081081081081,1.7297297297297298,-0.6216216216216216,0.8108108108108109,2.995732273553991,0.17,0.2972972972972973,0.32432432432432434,0.3783783783783784,0.972972972972973,1.1081081081081081,-0.13513513513513514,1.2162162162162162,2.5649493574615367,0.3,0.2222222222222222,0.3333333333333333,0.4444444444444444,1.2222222222222223,1.6111111111111112,-0.3888888888888889,1.0,2.9444389791664403,0.23,0.3684210526315789,0.42105263157894735,0.21052631578947367,1.0,0.8421052631578947,0.15789473684210525,1.5263157894736843,2.302585092994046,0.37,0.10526315789473684,0.3157894736842105,0.5789473684210527,1.0,1.8421052631578947,-0.8421052631578947,0.631578947368421,2.9444389791664403,0.11,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.9444444444444444,1.3888888888888888,-0.4444444444444444,0.8888888888888888,2.772588722239781,0.23,0.4,0.2,0.4,1.0,1.2,0.2,0.8,0.1,0.5,0.4,1.4,2.0,0.3,0.3,0.4,0.9,0.9,0.4,0.2,0.4,1.6,1.8,0.3,0.1,0.6,1.0,1.5,2.55,3.50,2.70,2.62,3.50,2.60,37.41,27.26,35.33,36.28,27.16,36.56,95.40,95.06,0.96,0.97,0.94,0.98,0.97,0.91,2.40,3.53,2.47,2.40,3.53,2.47,37.71,25.64,36.65,37.71,25.64,36.65,90.51,90.51,0.90,0.97,0.86,0.90,0.97,0.86,2.50,3.60,2.60,2.55,3.40,2.70,37.65,26.15,36.20,37.11,27.84,35.05,94.13,94.64,0.94,0.99,0.91,0.96,0.94,0.94
748988,西甲,赫塔费,比利亚,2019-05-18 22:15,2,2,0.40540540540540543,0.35135135135135137,0.24324324324324326,1.2432432432432432,0.8918918918918919,0.35135135135135137,1.5675675675675675,1.6094379124341003,0.41,0.2702702702702703,0.35135135135135137,0.3783783783783784,1.2702702702702702,1.3513513513513513,-0.08108108108108109,1.162162162162162,2.70805020110221,0.28,0.6111111111111112,0.1111111111111111,0.2777777777777778,1.4444444444444444,0.6111111111111112,0.8333333333333334,1.9444444444444444,1.6094379124341003,0.62,0.2631578947368421,0.42105263157894735,0.3157894736842105,1.4736842105263157,1.368421052631579,0.10526315789473684,1.2105263157894737,2.772588722239781,0.27,0.21052631578947367,0.5789473684210527,0.21052631578947367,1.0526315789473684,1.1578947368421053,-0.10526315789473684,1.2105263157894737,1.791759469228055,0.22,0.2777777777777778,0.2777777777777778,0.4444444444444444,1.0555555555555556,1.3333333333333333,-0.2777777777777778,1.1111111111111112,2.3978952727983707,0.28,0.5,0.16666666666666666,0.3333333333333333,1.5,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.3,0.4,0.3,1.0,0.9,0.4,0.2,0.4,1.4,1.6,0.8,0.1,0.1,1.8,0.5,0.5,0.0,0.5,1.3,1.3,1.95,3.60,3.90,1.53,4.33,6.00,48.98,26.53,24.49,62.18,21.97,15.85,95.51,95.13,1.20,0.80,0.64,0.94,0.96,0.99,1.92,3.47,3.37,1.45,4.28,5.50,47.10,26.06,26.84,62.41,21.14,16.45,90.44,90.49,1.18,0.77,0.55,0.89,0.95,0.90,2.00,3.50,3.60,1.57,4.20,5.75,47.01,26.87,26.12,60.72,22.70,16.58,94.03,95.33,1.23,0.78,0.59,0.96,0.93,0.95
748987,西甲,西牙人,社会,2019-05-18 22:15,2,0,0.35135135135135137,0.2972972972972973,0.35135135135135137,1.2432432432432432,1.3513513513513513,-0.10810810810810811,1.3513513513513513,2.1972245773362196,0.36,0.35135135135135137,0.2972972972972973,0.35135135135135137,1.2162162162162162,1.1891891891891893,0.02702702702702703,1.3513513513513513,2.0794415416798357,0.36,0.5555555555555556,0.16666666666666666,0.2777777777777778,1.4444444444444444,1.2222222222222223,0.2222222222222222,1.8333333333333333,1.9459101490553132,0.56,0.3684210526315789,0.3157894736842105,0.3157894736842105,1.2105263157894737,1.0526315789473684,0.15789473684210525,1.4210526315789473,2.5649493574615367,0.37,0.15789473684210525,0.42105263157894735,0.42105263157894735,1.0526315789473684,1.4736842105263157,-0.42105263157894735,0.8947368421052632,2.70805020110221,0.16,0.3333333333333333,0.2777777777777778,0.3888888888888889,1.2222222222222223,1.3333333333333333,-0.1111111111111111,1.2777777777777777,1.6094379124341003,0.34,0.16666666666666666,0.3333333333333333,0.5,1.1666666666666667,2.1666666666666665,0.6666666666666666,0.3333333333333333,0.4,0.4,0.2,1.4,1.0,0.4,0.3,0.3,1.3,1.2,0.4,0.4,0.2,1.6,1.2,0.2,0.5,0.3,1.0,1.3,2.35,3.50,3.00,1.95,3.70,3.80,40.74,27.35,31.91,49.02,25.83,25.15,95.73,95.58,1.09,0.91,0.83,0.90,0.96,1.05,2.30,3.52,2.60,1.88,3.35,3.68,39.40,25.74,34.85,48.26,27.08,24.66,90.62,90.73,1.06,0.92,0.72,0.87,0.87,1.02,2.38,3.50,2.75,2.00,3.70,3.50,39.29,26.71,34.00,47.35,25.59,27.06,93.50,94.70,1.10,0.91,0.76,0.93,0.96,0.97
748986,西甲,塞尔塔,巴列卡,2019-05-19 02:45,2,2,0.2702702702702703,0.2702702702702703,0.4594594594594595,1.3783783783783783,1.6216216216216217,-0.24324324324324326,1.0810810810810811,2.833213344056216,0.28,0.21621621621621623,0.1891891891891892,0.5945945945945946,1.054054054054054,1.837837837837838,-0.7837837837837838,0.8378378378378378,2.9444389791664403,0.22,0.4444444444444444,0.2222222222222222,0.3333333333333333,1.6111111111111112,1.2777777777777777,0.3333333333333333,1.5555555555555556,2.4849066497880004,0.45,0.2631578947368421,0.3157894736842105,0.42105263157894735,1.3157894736842106,1.6842105263157894,-0.3684210526315789,1.105263157894737,2.833213344056216,0.27,0.10526315789473684,0.3157894736842105,0.5789473684210527,1.1578947368421053,1.9473684210526316,-0.7894736842105263,0.631578947368421,2.8903717578961645,0.11,0.16666666666666666,0.05555555555555555,0.7777777777777778,0.7777777777777778,2.0,-1.2222222222222223,0.5555555555555556,2.995732273553991,0.17,0.3333333333333333,0.0,0.6666666666666666,1.8333333333333333,2.0,0.8333333333333334,0.16666666666666666,0.4,0.3,0.3,1.5,1.5,0.2,0.2,0.6,1.0,2.0,0.5,0.1,0.4,1.4,1.3,0.2,0.0,0.8,1.0,2.4,1.36,5.25,8.00,1.30,5.80,9.50,69.98,18.13,11.90,73.48,16.47,10.05,95.17,95.52,0.96,0.93,0.95,0.92,1.02,1.12,1.33,4.90,6.60,1.32,4.80,7.30,67.89,18.43,13.68,68.69,18.89,12.42,90.30,90.67,0.94,0.86,0.78,0.93,0.85,0.86,1.40,4.80,7.50,1.30,5.50,9.50,67.64,19.73,12.63,72.82,17.21,9.97,94.70,94.67,0.99,0.85,0.89,0.92,0.97,1.12
748985,西甲,阿拉维,赫罗纳,2019-05-19 02:45,2,1,0.32432432432432434,0.2972972972972973,0.3783783783783784,1.0,1.3243243243243243,-0.32432432432432434,1.2702702702702702,2.3978952727983707,0.33,0.24324324324324326,0.2702702702702703,0.4864864864864865,0.972972972972973,1.3783783783783783,-0.40540540540540543,1.0,2.8903717578961645,0.25,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.9444444444444444,1.0,-0.05555555555555555,1.4444444444444444,2.6390573296152584,0.34,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.8947368421052632,1.4736842105263157,-0.5789473684210527,0.7894736842105263,2.995732273553991,0.16,0.3157894736842105,0.15789473684210525,0.5263157894736842,1.0526315789473684,1.631578947368421,-0.5789473684210527,1.105263157894737,2.302585092994046,0.32,0.3333333333333333,0.2222222222222222,0.4444444444444444,1.0555555555555556,1.2777777777777777,-0.2222222222222222,1.2222222222222223,1.9459101490553132,0.34,0.16666666666666666,0.3333333333333333,0.5,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.1,0.3,0.6,0.9,1.9,0.2,0.0,0.8,0.7,1.4,0.2,0.4,0.4,0.8,1.3,0.4,0.0,0.6,1.0,1.5,2.88,3.40,2.45,2.10,3.40,3.60,33.08,28.02,38.89,45.43,28.06,26.50,95.28,95.41,1.25,0.93,0.72,0.91,0.93,1.05,2.61,3.33,2.37,2.15,3.30,3.00,34.66,27.17,38.17,42.23,27.51,30.26,90.47,90.79,1.13,0.91,0.69,0.93,0.90,0.88,2.88,3.10,2.50,2.15,3.40,3.40,32.46,30.15,37.39,44.16,27.92,27.92,93.48,94.94,1.25,0.85,0.73,0.93,0.93,0.99
